field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
16008.0,107850,113255,113255,17408,https://twitter.com/Dear_Samanthaa/status/1569395676403867648,@Dear_Samanthaa,2022-09-12T18:41:01.000Z,I don’t mind this. It was hot AF on Saturday.,,1,30.32344508,-97.75698021,1663026061,2022,9,12,18,41,1,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,107948,340701,340701,12,https://twitter.com/Sethersk82/status/1569405848723529730,@Sethersk82,2022-09-12T19:21:27.000Z,It’s HOT,,2,30.28173671439534,-97.73589746,1663028487,2022,9,12,19,21,27,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
15869.0,108016,113116,113116,17269,https://twitter.com/ay_josesito/status/1569409772637544454,@ay_josesito,2022-09-12T19:37:02.000Z,Hot,,3,30.32344508,-97.75698021,1663029422,2022,9,12,19,37,2,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
15825.0,108063,113072,113072,17225,https://twitter.com/pchobbit/status/1569414721421410307,@pchobbit,2022-09-12T19:56:42.000Z,That heat was horrible :( do not like,,,30.32344508,-97.75698021,1663030602,2022,9,12,19,56,42,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.8181}"
15740.0,108154,112987,112987,17140,https://twitter.com/JRansomWright/status/1569421139717328899,@JRansomWright,2022-09-12T20:22:12.000Z,I love after the guy takes a bite and begins to shake his head in approval. Has anyone ever taken a bite of a pizza that looks that yummy and thought no thanks this is gross. This robot also removes any chance of sweat dripping and random hairs in your pizza. I approve this.,,,30.32344508,-97.75698021,1663032132,2022,9,12,20,22,12,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.108, 'neu': 0.702, 'pos': 0.19, 'compound': 0.7575}"
15615.0,108297,112862,112862,17015,https://twitter.com/KoskionFOX7/status/1569431647463809028,@KoskionFOX7,2022-09-12T21:03:58.000Z,"FireFly scrubs launch today due to weather conditions 
@fox7austin",,1,30.32344508,-97.75698021,1663034638,2022,9,12,21,3,58,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,108907,69356,69356,7,https://twitter.com/BBalliTorres/status/1569499728123154433,@BBalliTorres,2022-09-13T01:34:29.000Z,"This weekend, I lived life to the fullest, to the point of mind numbing, feet hurting exhaustion. Huge fun; crashed when I went to bed.  I am not sure I am cut out for this much fun.",,2,30.141466139122056,-97.78803886,1663050869,2022,9,13,1,34,29,True,exhaustion,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.231, 'neu': 0.589, 'pos': 0.181, 'compound': -0.1184}"
14440.0,109855,111687,111687,15840,https://twitter.com/harpoisbored/status/1569828269821657088,@harpoisbored,2022-09-13T23:20:00.000Z,I was so hot,,1,30.32344508,-97.75698021,1663129200,2022,9,13,23,20,0,True,hot,,,,484530461001,,,,,,1.0000000000000002,,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
13821.0,110806,111068,111068,15221,https://twitter.com/mariatesfaye_/status/1570164668173520896,@mariatesfaye_,2022-09-14T21:36:43.000Z,I wish I lived in the north there’s no reason it should be 90 degrees still i need it to be in the 70s rn at least ,,,30.32344508,-97.75698021,1663209403,2022,9,14,21,36,43,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.074, 'neu': 0.836, 'pos': 0.09, 'compound': 0.128}"
13703.0,110950,110950,110950,15103,https://twitter.com/TylerFeldmanTV/status/1570175882513321984,@TylerFeldmanTV,2022-09-14T22:21:17.000Z,"I just want to publicly thank my good friend 
@Hunt_Wx
 for helping me move this morning. Moving is never fun but his help was needed and much appreciated. Now he’s doing the weather on 
@KVUE
. Full day but cannot thank him enough.",,30,30.32344508,-97.75698021,1663212077,2022,9,14,22,21,17,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.082, 'neu': 0.617, 'pos': 0.301, 'compound': 0.876}"
13633.0,111038,110880,110880,15033,https://twitter.com/WorkByWolfe/status/1570183876382961667,@WorkByWolfe,2022-09-14T22:53:03.000Z,"sweaty as fuck 
austin texas please stop",,3,30.32344508,-97.75698021,1663213983,2022,9,14,22,53,3,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.475, 'neu': 0.333, 'pos': 0.192, 'compound': -0.5267}"
,111558,319477,319477,4,https://twitter.com/Officer_Bino/status/1570470929633013760,@Officer_Bino,2022-09-15T17:53:42.000Z,"My little man was fighting a fever  last night… I decided to take him fishing  around town lake this morning. 

#VitaminD #FishingCures #SickDays",,9,30.25834871027434,-97.74339838,1663282422,2022,9,15,17,53,42,True,fever,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.3041}"
,111576,5962,5962,214,https://twitter.com/LTScreenwriting/status/1570479442643849216,@LTScreenwriting,2022-09-15T18:27:31.000Z,"Congrats to Mary Kuryla’s script Jorie Lee Crosses The Line on being a quarterfinalist! 

Mary Kuryla is the author of the novel Away to Stay and the story collection Freak Weather, which was awarded the AWP Grace Paley Prize in Short Fiction.",,1,30.35605439,-97.9800334,1663284451,2022,9,15,18,27,31,True,weather,,,,484530461001,,,,,,1.0000000000000002,,,,,,3.4,"{'neg': 0.054, 'neu': 0.67, 'pos': 0.275, 'compound': 0.8977}"
13213.0,111878,110460,110460,14613,https://twitter.com/_alexgguerra_/status/1570504625643749376,@_alexgguerra_,2022-09-15T20:07:35.000Z,Out of the day because it was under 70 degrees this morning in Texas ,,28,30.32344508,-97.75698021,1663290455,2022,9,15,20,7,35,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11877.0,113733,109124,109124,13277,https://twitter.com/NativeGeronimo/status/1570907705870778368,@NativeGeronimo,2022-09-16T22:49:17.000Z,"Wait, isn't climate change a hoax? 

https://nbcnews.com/news/us-news/louisiana-homeowners-insurance-crisis-hurricanes-rcna46746…",,1,30.32344508,-97.75698021,1663386557,2022,9,16,22,49,17,True,climate,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
11349.0,114624,108596,108596,12749,https://twitter.com/andyway22/status/1571244818465972225,@andyway22,2022-09-17T21:08:51.000Z,Hot humid day in the ATX,,5,30.32344508,-97.75698021,1663466931,2022,9,17,21,8,51,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11283.0,114703,108530,108530,12683,https://twitter.com/DonKnock/status/1571250358604763137,@DonKnock,2022-09-17T21:30:52.000Z,Heat,,2,30.32344508,-97.75698021,1663468252,2022,9,17,21,30,52,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11149.0,114856,108396,108396,12549,https://twitter.com/noah_gross27/status/1571262885472378880,@noah_gross27,2022-09-17T22:20:39.000Z,He’s here warming up with everyone,,2,30.32344508,-97.75698021,1663471239,2022,9,17,22,20,39,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.1531}"
10939.0,115096,108186,108186,12339,https://twitter.com/BigJonHookEm/status/1571280625021116416,@BigJonHookEm,2022-09-17T23:31:08.000Z,Thank God for shade. ,,70,30.32344508,-97.75698021,1663475468,2022,9,17,23,31,8,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.1,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.5574}"
,115100,340695,340695,6,https://twitter.com/NGinTejas/status/1571280968400490496,@NGinTejas,2022-09-17T23:32:30.000Z,"Our guys looking sharp (as usual) and focused! 

After waiting in the relentless Texas heat for a while, my phone literally died due to high temps just as Quinn was gonna walk by. 

Oh well… #HookEm #TexasFight #AllGasNoBrakes ",,11,30.28173671439534,-97.73589746,1663475550,2022,9,17,23,32,30,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.084, 'neu': 0.82, 'pos': 0.096, 'compound': -0.2714}"
10891.0,115173,108138,108138,12291,https://twitter.com/Rasberry_TR/status/1571284390440837120,@Rasberry_TR,2022-09-17T23:46:06.000Z,Omg it’s been so freaking hot!! ,,2,30.32344508,-97.75698021,1663476366,2022,9,17,23,46,6,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.457, 'neu': 0.543, 'pos': 0.0, 'compound': -0.637}"
,115233,345409,345409,118,https://twitter.com/feliciaamuniz/status/1571288699651899392,@feliciaamuniz,2022-09-18T00:03:13.000Z,"yeah i just busted ass in front of EVERYONE and scraped the f- out of my knees that burn and are very much bleeding, wby ?????

yes i’m sober",,12,30.284425917449305,-97.7340622,1663477393,2022,9,18,0,3,13,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,"{'neg': 0.099, 'neu': 0.735, 'pos': 0.166, 'compound': 0.3313}"
,115311,470273,470273,325,https://twitter.com/Aissavaldy/status/1571314084548591617,@Aissavaldy,2022-09-18T01:44:06.000Z,Texas must’ve gotten an extended summer. This is actually the first time. I’m feigning for fall weather!,,,30.35553307589574,-97.54393195,1663483446,2022,9,18,1,44,6,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,115398,322036,322036,8,https://twitter.com/Sethersk82/status/1571349987379871744,@Sethersk82,2022-09-18T04:06:45.000Z,It’s fuckin so hot STILL but we won #HookEm,,4,30.284495376911856,-97.74126446,1663492005,2022,9,18,4,6,45,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.7227}"
,115404,312525,312525,6,https://twitter.com/Sethersk82/status/1571351630745927680,@Sethersk82,2022-09-18T04:13:17.000Z,What a game what a night I’m sweaty and exhausted #HookEm #transit,,,30.28633436706773,-97.74484262,1663492397,2022,9,18,4,13,17,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}"
10112.0,116616,107359,107359,11512,https://twitter.com/MCKGaston/status/1571636089944788992,@MCKGaston,2022-09-18T23:03:38.000Z,Windy up on Enchanted Rock,,1,30.32344508,-97.75698021,1663560218,2022,9,18,23,3,38,True,windy,,,,484530424004,,,,,,1.0000000000000002,,,,,,0.1,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.3818}"
9770.0,117247,107017,107017,11170,https://twitter.com/kimbrough_kamal/status/1571937163859857409,@kimbrough_kamal,2022-09-19T18:59:59.000Z,I’m happy to be back home don’t fuck this heat fr,,,30.32344508,-97.75698021,1663631999,2022,9,19,18,59,59,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.216, 'neu': 0.556, 'pos': 0.228, 'compound': 0.0516}"
9676.0,117364,106923,106923,11076,https://twitter.com/AlexCEstes/status/1571946581150306304,@AlexCEstes,2022-09-19T19:37:24.000Z,Yo I'm so hot,,3,30.32344508,-97.75698021,1663634244,2022,9,19,19,37,24,True,hot,,,,484530461001,,,,,,1.0000000000000002,,,,,,1.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9600.0,117457,106847,106847,11000,https://twitter.com/thealiasss/status/1571954305913028608,@thealiasss,2022-09-19T20:08:06.000Z,Having such a bad flare up don’t cry,,2,30.32344508,-97.75698021,1663636086,2022,9,19,20,8,6,True,flare,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.765}"
,117555,24821,24821,1,https://twitter.com/oranaise/status/1571961529091911680,@oranaise,2022-09-19T20:36:48.000Z,What a beautiful Austin day! It’s hot for late September and the park is duly empty but it’s still gorgeous out despite this unrelenting Texan heat.,,8,30.199154145702703,-97.8826937,1663637808,2022,9,19,20,36,48,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.043, 'neu': 0.705, 'pos': 0.252, 'compound': 0.8335}"
9346.0,117787,106593,106593,10746,https://twitter.com/timsdboy/status/1571984029951623170,@timsdboy,2022-09-19T22:06:13.000Z,This sun  is too damn hot  Texas & sun  are like ,,5,30.32344508,-97.75698021,1663643173,2022,9,19,22,6,13,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.19, 'neu': 0.634, 'pos': 0.176, 'compound': -0.0516}"
9236.0,117923,106483,106483,10636,https://twitter.com/PopMaticsProf/status/1571998145420357635,@PopMaticsProf,2022-09-19T23:02:18.000Z,"This is merely a foreshadowing of the severe weather that is upcoming this year

#patternrecognition #math",,,30.32344508,-97.75698021,1663646538,2022,9,19,23,2,18,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}"
9225.0,117934,106472,106472,10625,https://twitter.com/FrugalRunSean/status/1571998513214459907,@FrugalRunSean,2022-09-19T23:03:46.000Z,"I’m going to be completely honest. I choose races by the weather. I’m in good enough shape where I can run various distances. If it’s not hot, I may run it.",,,30.32344508,-97.75698021,1663646626,2022,9,19,23,3,46,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.7574}"
,118169,291489,291489,12,https://twitter.com/AlexDFranco/status/1572060626406592512,@AlexDFranco,2022-09-20T03:10:35.000Z,I love Austin like a MOFO but I hate eating outside in the heat.  This fan is the MVP of dinner  @ ATX Cocina,,,30.265635280097527,-97.75050737,1663661435,2022,9,20,3,10,35,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.3,"{'neg': 0.221, 'neu': 0.552, 'pos': 0.226, 'compound': -0.2093}"
,118204,320575,320575,0,https://twitter.com/MakeItRainShane/status/1572179465177907201,@MakeItRainShane,2022-09-20T11:02:48.000Z,"Rise and shine, folks!  We hope you have a great Tuesday and are able to beat the heat this afternoon.",,41,30.36569315929805,-97.74022563,1663689768,2022,9,20,11,2,48,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.807}"
9042.0,118418,106289,106289,10442,https://twitter.com/SHBueche/status/1572291598234406914,@SHBueche,2022-09-20T18:28:23.000Z,"The first official day of fall will be this Thursday, and it is predicted to be 99 (or will it reach 100 degrees) in Central Texas!",,2,30.32344508,-97.75698021,1663716503,2022,9,20,18,28,23,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.1007}"
8892.0,118593,106139,106139,10292,https://twitter.com/jacobtwop1/status/1572305066584940544,@jacobtwop1,2022-09-20T19:21:54.000Z,This is hot.,,,30.32344508,-97.75698021,1663719714,2022,9,20,19,21,54,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8884.0,118604,106131,106131,10284,https://twitter.com/vnvbel/status/1572306345482674182,@vnvbel,2022-09-20T19:26:59.000Z,i just wanna complain about how cold it is outside instead of how hot it is,,40,30.32344508,-97.75698021,1663720019,2022,9,20,19,26,59,True,hot,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.2,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.3612}"
,118786,423198,423198,0,https://twitter.com/austinenergy/status/1572320322010992641,@austinenergy,2022-09-20T20:22:31.000Z,"Come say , Central Texas! We’re signing customers up for outage alerts, walking people through solar installations and telling people how to stay safe as hurricane season approaches.",,4,30.33986370774833,-97.6828992,1663723351,2022,9,20,20,22,31,True,solar,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.4926}"
8568.0,118974,105815,105815,9968,https://twitter.com/NiseyDsk/status/1572338545494487041,@NiseyDsk,2022-09-20T21:34:56.000Z,Hope you’ll see it in the clearance section in 3 months. If nobody buys it there’ll be no reordering & this will be a blip on the radar. Maybe go buy a few & burn em.,,,30.32344508,-97.75698021,1663727696,2022,9,20,21,34,56,True,burn,,,,484530370002,484530366002.0,,,,,0.7917538897224634,0.2082461102776162,,,,,2.3,"{'neg': 0.056, 'neu': 0.87, 'pos': 0.074, 'compound': 0.1779}"
8557.0,118989,105804,105804,9957,https://twitter.com/dnaz21/status/1572339985616965632,@dnaz21,2022-09-20T21:40:39.000Z,y'all it was in crow bar which burned down saturday,,,30.32344508,-97.75698021,1663728039,2022,9,20,21,40,39,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8466.0,119094,105713,105713,9866,https://twitter.com/itsloomi/status/1572348837045637121,@itsloomi,2022-09-20T22:15:50.000Z,That’s sad…  I see them too out here. It’s so hot out for the kids they make them sleep in the grass.,,2,30.32344508,-97.75698021,1663730150,2022,9,20,22,15,50,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
284.0,120793,288961,288961,284,https://twitter.com/PawstinBarkery/status/1572964021992849411,@PawstinBarkery,2022-09-22T15:00:21.000Z,"Happy first day of fall!  We don’t know about y’all, but we’re ready for some cooler weather. Bring the pups down to Onion Creek for some playtime and yummy treats!  @ Austin, Texas",,,30.26743969816756,-97.75048452,1663876821,2022,9,22,15,0,21,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,4.1,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.8953}"
7137.0,121129,104384,104384,8537,https://twitter.com/ChelleHeath/status/1573034915901366273,@ChelleHeath,2022-09-22T19:42:04.000Z,I would love that weather Tom. How are you feeling?,,1,30.32344508,-97.75698021,1663893724,2022,9,22,19,42,4,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.6908}"
6949.0,121350,104196,104196,8349,https://twitter.com/thealexrigby/status/1573054298526814208,@thealexrigby,2022-09-22T20:59:05.000Z,"My granddad to the sky, in July, when it’s 100 degrees, wearing two coats, and smoking a cigar.",,2,30.32344508,-97.75698021,1663898345,2022,9,22,20,59,5,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
