,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,field_1,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword
5071,5071,25089,25089,62,https://twitter.com/kphilphoto/status/1525135489602297857,@kphilphoto,2022-05-13T15:26:51.000Z,"We love it for the view…
 
@oasislaketravis
 @ The Oasis Restaraunt And Bar https://instagram.com/p/CdgNLfpusjw/?igshid=YTgzYjQ4ZTY=…",,,30.40663994627672,-97.87673196281604,,1652473611.0,2022,5,13,15,26,51,True,oasis
5075,5075,25088,25088,61,https://twitter.com/kphilphoto/status/1525136759566192642,@kphilphoto,2022-05-13T15:31:53.000Z,"We love it for the view…
 
@oasislaketravis
 @ The Oasis Restaraunt And Bar",,,30.40663994627672,-97.87673196281604,,1652473913.0,2022,5,13,15,31,53,True,oasis
5080,5080,409444,409444,3381,https://twitter.com/AntonyJosephind/status/1525140385609269256,@AntonyJosephind,2022-05-13T15:46:18.000Z,#SaveEarth #saveplanetearth #wildfire #ClimateCrisis #ClimateEmergency #ClimateActionNow #ClimateAction,,,30.44635585773107,-97.6850769652564,,1652474778.0,2022,5,13,15,46,18,True,climate
5157,5157,450522,450522,0,https://twitter.com/77chee/status/1525188135201685504,@77chee,2022-05-13T18:56:02.000Z,using my creative writing degree,,1,30.48353679858505,-97.61600966289186,,1652486162.0,2022,5,13,18,56,2,True,degree
5245,5245,285883,285883,126,https://twitter.com/jordanalvis_/status/1525234214974677010,@jordanalvis_,2022-05-13T21:59:08.000Z,Hot boy summer has commenced,,27.0,30.26475023647056,-97.75231901007317,,1652497148.0,2022,5,13,21,59,8,True,hot
5246,5246,451172,451172,276,https://twitter.com/GailAlfarATX/status/1525234559008243712,@GailAlfarATX,2022-05-13T22:00:31.000Z,"The Solar “A” is on the way! 
Another busy day at Giga Texas, great way to wrap up an absolute stellar week of progress and a ton of cars coming out of the factory! May 13, 2022 
 
@peterdog15",,35,30.22191359399337,-97.61968767568912,,1652497231.0,2022,5,13,22,0,31,True,solar
5288,5288,352268,352268,961,https://twitter.com/FWISDAthletics/status/1525255497884086272,@FWISDAthletics,2022-05-13T23:23:43.000Z,"Freshman Nia Trammell, 
@ODWyattFWISD
 competes in a   scorching hot 5A Girls 100m field.
@FortWorthISD
 @AD_DrLisa",,4,30.283506290391127,-97.73227323625908,,1652502223.0,2022,5,13,23,23,43,True,hot
5302,5302,48056,48056,768,https://twitter.com/thetexashound/status/1525261499639414785,@thetexashound,2022-05-13T23:47:34.000Z,Hot damn,,1.0,30.22926235814528,-97.8175600133958,,1652503654.0,2022,5,13,23,47,34,True,hot
5337,5337,352249,352249,942,https://twitter.com/UDallasCCTF/status/1525278867010748418,@UDallasCCTF,2022-05-14T00:56:34.000Z,"Recruiting and networking at the UIL Track and Field Championships for the last part of the 2A and 5A races. The mile is in a few minutes. Should be fun to watch. I will be here all day tomorrow for the 1A and 6A in the burning sun. 
@UDallasSports
 @UDAthRecruiting
 @UDallasUGA",,7,30.283506290391127,-97.73227323625908,,1652507794.0,2022,5,14,0,56,34,True,burn
5382,5382,61270,61270,59,https://twitter.com/blessjess08/status/1525301048398733313,@blessjess08,2022-05-14T02:24:43.000Z,This weather plus drinks = great night ,,1.0,30.236283541076844,-97.7958768076204,,1652513083.0,2022,5,14,2,24,43,True,weather
5418,5418,352233,352233,926,https://twitter.com/qmartinez/status/1525317275527544832,@qmartinez,2022-05-14T03:29:12.000Z,"Refugio boys track coach Adam Spiegleman said Ernest Campbell’s blistering anchor leg in the 400 relay set the tone on Friday at the #UILState meet. 
@CallerSports",,13,30.283506290391127,-97.73227323625908,,1652516952.0,2022,5,14,3,29,12,True,blistering
5453,5453,409401,409401,3338,https://twitter.com/andrerezaie/status/1525346154417905664,@andrerezaie,2022-05-14T05:23:57.000Z,"Literally knew this was going to happen, when it’s hotter next week (100+ degree temperatures) then it’s going to really come crashing down",,1.0,30.44635585773107,-97.6850769652564,,1652523837.0,2022,5,14,5,23,57,True,degree
5497,5497,352225,352225,918,https://twitter.com/JonPoorman/status/1525469185018679296,@JonPoorman,2022-05-14T13:32:50.000Z,": Austin, TX

We’ve got some nice cloud cover and 75-degree weather this morning as the final day of the #UILState track and field championships gets underway. Stay tuned to 
@HoustonChronHS
 for medalists updates and follow our live blog here: https://houstonchronicle.com/texas-sports-nation/hs-sports/article/Live-updates-UIL-Class-6A-track-and-field-state-17172928.php…",,10,30.283506290391127,-97.73227323625908,,1652553170.0,2022,5,14,13,32,50,True,degree
5538,5538,299982,299982,4830,https://twitter.com/PawstinBarkery/status/1525492234795245568,@PawstinBarkery,2022-05-14T15:04:25.000Z,"Happy Saturday! Come enjoy this nice weather at Onion Creek Greenbelt! Explore the trails, swim in the creek & grab some treats for your pups! @ Austin, Texas https://instagram.com/p/CdivaSiO_M1/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281176928,,1652558665.0,2022,5,14,15,4,25,True,weather
5540,5540,352212,352212,905,https://twitter.com/qmartinez/status/1525494857300574209,@qmartinez,2022-05-14T15:14:50.000Z,"Refugio’s Antwaan Gross said he was under the weather heading into the #UILstate meet but pulled it together to chase points for the Bobcats in triple jump. 
@CallerSports",,,30.283506290391127,-97.73227323625908,,1652559290.0,2022,5,14,15,14,50,True,weather
5541,5541,352211,352211,904,https://twitter.com/qmartinez/status/1525495824968564738,@qmartinez,2022-05-14T15:18:41.000Z,"G-P’s Jacob Thomas said the conditions were hot midday but he was able to push through. 
@CallerSports
 @GPAthletics1
 @goGPtrack",,3,30.283506290391127,-97.73227323625908,,1652559521.0,2022,5,14,15,18,41,True,hot
5548,5548,352207,352207,900,https://twitter.com/joeagleason/status/1525497759469543424,@joeagleason,2022-05-14T15:26:22.000Z,".⁦
@PoseySupreme
⁩ just cleared 7’2” and he’s just warming up



⁦
@abc13houston
⁩ ⁦
@AnalyticalCoach
⁩ ⁦
@strake_jesuit
⁩",,9,30.283506290391127,-97.73227323625908,,1652559982.0,2022,5,14,15,26,22,True,warm
5603,5603,317299,317299,420,https://twitter.com/GloriaVeraBedo1/status/1525527457801150464,@GloriaVeraBedo1,2022-05-14T17:24:23.000Z,"@McMahonShellie
 manages to be glamorous in glaring sun while I stand there and turn into a puddle! #ReproductiveRights #RoeVsWade #WomensRights #HumanRights Thanks Shellie for always inspiring us to do more. #BIPOC #women die at a higher rate due to pregnancy complications. #Vote",,4,30.2745884282616,-97.74319152024356,,1652567063.0,2022,5,14,17,24,23,True,glaring
5617,5617,352192,352192,885,https://twitter.com/CoachAment/status/1525533774896893952,@CoachAment,2022-05-14T17:49:29.000Z,"McKenna Marshall warming up to compete in the 
@uiltexas
 discus 6A State Championship! TIME TO COMPETE!!! 
@langhamcreekhs
 @CFISDAthletics
 @CyFairISD
 @coachellie",,5,30.283506290391127,-97.73227323625908,,1652568569.0,2022,5,14,17,49,29,True,warm
5738,5738,427513,427513,1,https://twitter.com/dasautorista/status/1525598891395137553,@dasautorista,2022-05-14T22:08:14.000Z,Hot out today ,,2.0,30.37683458665482,-97.6806012540482,,1652584094.0,2022,5,14,22,8,14,True,hot
5827,5827,44238,44238,29,https://twitter.com/oldsheepdog_ay/status/1525655794607439872,@oldsheepdog_ay,2022-05-15T01:54:21.000Z,"Moon at beginning, milage and moon at arrival. 
#sweatysaturday",,,30.232049963784235,-97.82652594463435,,1652597661.0,2022,5,15,1,54,21,True,sweat
5836,5836,43293,43293,11,https://twitter.com/NotTheFakeWags/status/1525659400966488064,@NotTheFakeWags,2022-05-15T02:08:41.000Z,"Tomorrow on #TheWagnerWire:
9:05am - Coming In Hot
9:10 - #MLS #FACupFinal 
9:30 -#NBA w/ 
@KSMedia13
9:45 - Smash or Pass
10:05 - #NHL #StanleyCup & #MLB
10:30 - 
@14AdotWalsh
10:45 - Just The Tip
11:00 - #NFL
11:30 
@justinwells2424
11:45 - Last Call
Show more",,10.0,30.28621634091667,-97.82948340378354,,1652598521.0,2022,5,15,2,8,41,True,hot
5859,5859,434878,434878,159,https://twitter.com/doug715/status/1525672067743551489,@doug715,2022-05-15T02:59:01.000Z,"Drinking a Jet Stream by 
@BrewDog
 @ British Airways BA190 - Austin,TX to London Heathrow —",,,30.20258644090335,-97.67033677175225,,1652601541.0,2022,5,15,2,59,1,True,heat
5930,5930,172709,172709,25,https://twitter.com/CraigLBobo/status/1525843381410222082,@CraigLBobo,2022-05-15T14:19:45.000Z,It's a hot May in Austin Texas and our pool at @westoverhillsclubatx is the place to be! The pool was busy all day yesterday. #westoverhillsclubatx @ Westover Hills Club https://instagram.com/p/CdlPF-FgpVZltbFyctD0e2H5yKGQl6HZ2WFqe80/?igshid=YTgzYjQ4ZTY=…,,,30.38387524570164,-97.75441332531264,,1652642385.0,2022,5,15,14,19,45,True,hot
5971,5971,299927,299927,4775,https://twitter.com/pinkysmiles/status/1525886725091753984,@pinkysmiles,2022-05-15T17:11:59.000Z,"Running around town with my loves….. #austin #roundrock #laketravis #theoasis #pflugerville #texas #bbloggers #fashion #style #renttherunway #visitingaustintx @ Austin, Texas",,,30.26832471419792,-97.74867281176928,,1652652719.0,2022,5,15,17,11,59,True,oasis
6073,6073,366215,366215,131,https://twitter.com/kaioseiii/status/1525979119216902145,@kaioseiii,2022-05-15T23:19:07.000Z,this tiddy sweat ain’t no joke,,2.0,30.24016565856224,-97.72922996601504,,1652674747.0,2022,5,15,23,19,7,True,sweat
6083,6083,317272,317272,393,https://twitter.com/Scimitar84/status/1525994846317686784,@Scimitar84,2022-05-16T00:21:37.000Z,"Finally got to see the state capital of Texas today, was warm walking around but worth it  @ Texas State Capitol",,,30.2745884282616,-97.74319152024356,,1652678497.0,2022,5,16,0,21,37,True,warm
6337,6337,45697,45697,23,https://twitter.com/oldsheepdog_ay/status/1526302660521078792,@oldsheepdog_ay,2022-05-16T20:44:46.000Z,"Before and after pics after a little branch trimming 
#procrastination 
#done
#sunnyweather",,1.0,30.184182735542706,-97.82169683907765,,1652751886.0,2022,5,16,20,44,46,True,sunny
6432,6432,409342,409342,3279,https://twitter.com/AntonyJosephind/status/1526368237793030144,@AntonyJosephind,2022-05-17T01:05:21.000Z,#SaveEarth #savetheplanet #ClimateCrisis #ClimateActionNow #climate #ClimateEmergency #ClimateJustice #ClimateStrike,,,30.44635585773107,-97.6850769652564,,1652767521.0,2022,5,17,1,5,21,True,climate
6558,6558,409326,409326,3263,https://twitter.com/andrerezaie/status/1526571616271880193,@andrerezaie,2022-05-17T14:33:30.000Z,"Come on man, you were a former football player, you should know playing in the 95-100 degree heat is absolute trash. Y’all gotta have this game kick off at 6:30/7/7:30.",,1.0,30.44635585773107,-97.6850769652564,,1652816010.0,2022,5,17,14,33,30,True,degree
6672,6672,75736,75736,92,https://twitter.com/joebeerguy/status/1526655818938073095,@joebeerguy,2022-05-17T20:08:05.000Z,"Drinking a Smell the Van by Fairweather Cider Co. at 
@blacksheeplodge
 —",,,30.24871436285309,-97.77412342621972,,1652836085.0,2022,5,17,20,8,5,True,weather
6929,6929,361321,361321,31,https://twitter.com/colbyfjames/status/1526951254655639552,@colbyfjames,2022-05-18T15:42:03.000Z,"Thanks to everyone who came out and sweated with us last night. We’ll do it again really soon.

: 
@tony_the_murse",,14.0,30.2104102393059,-97.7314119703007,,1652906523.0,2022,5,18,15,42,3,True,sweat
6940,6940,472092,472092,2144,https://twitter.com/DesereCrossWard/status/1526959199506337792,@DesereCrossWard,2022-05-18T16:13:37.000Z,These two have so much in common already  #HeatNation,,4,30.35553307589574,-97.54393195406492,,1652908417.0,2022,5,18,16,13,37,True,heat
6981,6981,299820,299820,4668,https://twitter.com/ComixBookGurl/status/1526984944320389127,@ComixBookGurl,2022-05-18T17:55:55.000Z,"Cropped and edited. Here is 
@kinggoji
 take on Ryoko drinking sake in a hot spring!! The big cat battling the dragon on the screen is based off of my kitty cat, Ryoko!!! #ryoko #originalart @ Austin, Texas",,2.0,30.26832471419792,-97.74867281176928,,1652914555.0,2022,5,18,17,55,55,True,hot
7301,7301,46710,46710,616,https://twitter.com/carlosfcopr/status/1527313014356967434,@carlosfcopr,2022-05-19T15:39:33.000Z,"Puñ&$7… madre e hija, 32 y 18!!! 
#sacandoaldoñoapasear

https://metro.pr/noticias/2022/05/19/arrestan-madre-e-hija-por-drogas-y-municiones-en-la-barriada-morales/?fbclid=IwAR2Rf03xRh1xvHcU71f3UV-l09XlpwJLQzFoRuG83NBGmG5R-w4wFKcoca4…",,,30.22837634772502,-97.81937040642076,,1652992773.0,2022,5,19,15,39,33,True,sear
7309,7309,12130,12130,1124,https://twitter.com/TyRoot/status/1527316756062416896,@TyRoot,2022-05-19T15:54:25.000Z,"2010/2011 drought, part deux.",,,30.30988264162928,-97.96069730664864,,1652993665.0,2022,5,19,15,54,25,True,drought
7347,7347,299774,299774,4622,https://twitter.com/PawstinBarkery/status/1527337403941150744,@PawstinBarkery,2022-05-19T17:16:28.000Z,"It’s a beautiful sunny Thursday! Come play in the creek, explore the Greenbelt & grab some yummy treats! @ Austin, Texas https://instagram.com/p/Cdv2fuBlMxc/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281176928,,1652998588.0,2022,5,19,17,16,28,True,sunny
7438,7438,47061,47061,4,https://twitter.com/stc_org/status/1527403881776328706,@stc_org,2022-05-19T21:40:37.000Z,"Now Hiring: Legal Assistant | Bickerstaff Heath Delgado Acosta LLP: Austin, Texas | http://joburl.ws/16841214 #jobs",,,30.30144088264688,-97.81669468710736,,1653014437.0,2022,5,19,21,40,37,True,heat
7447,7447,283521,283521,93,https://twitter.com/Romero_Connect/status/1527408551395741697,@Romero_Connect,2022-05-19T21:59:11.000Z,"Looking forward to the Great Weather...

#Austin",,1.0,30.2656695877964,-97.75410783334532,,1653015551.0,2022,5,19,21,59,11,True,weather
7557,7557,25082,25082,55,https://twitter.com/TGolfer83/status/1527463713279823879,@TGolfer83,2022-05-20T01:38:22.000Z,So honored to know these Seniors! Every year the banquet gets better and better! I love my job and honored to be a Ranger! #RangerGolf2022 #InTexasWeGolfAllYear @ Oasis Texas Brewing Company,,1.0,30.40663994627672,-97.87673196281604,,1653028702.0,2022,5,20,1,38,22,True,oasis
7560,7560,299761,299761,4609,https://twitter.com/FlashbulbTX/status/1527466288855289857,@FlashbulbTX,2022-05-20T01:48:36.000Z,"@tupps_brewery Triple Double is a triple dry hopped DIPA using Bru-2, smooth and clean flavors #craftbeer #drinklocal #dipa #hops @ Austin, Texas",,2.0,30.26832471419792,-97.74867281176928,,1653029316.0,2022,5,20,1,48,36,True,dry
7561,7561,25081,25081,54,https://twitter.com/TGolfer83/status/1527466307331018754,@TGolfer83,2022-05-20T01:48:41.000Z,"Best job a guy could have is working with the amazing students. One quote that I love from one of my Seniors is,
“The Golf Team is full of beautiful people” couldn’t agree more!  @ The Oasis on Lake Travis",,2.0,30.40663994627672,-97.87673196281604,,1653029321.0,2022,5,20,1,48,41,True,oasis
7585,7585,315310,315310,5,https://twitter.com/equintanilla/status/1527485452109828096,@equintanilla,2022-05-20T03:04:45.000Z,Slow and steady but sweaty and didn’t need my knee brace.  Good night and sweet dreams  y’all @ Life Time Austin Arboretum,,,30.40089592486721,-97.74157685649791,,1653033885.0,2022,5,20,3,4,45,True,sweat
7703,7703,299751,299751,4599,https://twitter.com/joeygabz4/status/1527659835097063429,@joeygabz4,2022-05-20T14:37:41.000Z,"Everything is bigger in Texas, including the times had. Had an amazing time celebrating our boy Eddie, can’t wait to stand by your side in a few months! #Simmer @ Austin, Texas https://instagram.com/p/CdyJHw8ODEB/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281176928,,1653075461.0,2022,5,20,14,37,41,True,simmer
7722,7722,342493,342493,351,https://twitter.com/jonnyjukeboxx/status/1527674109424984064,@jonnyjukeboxx,2022-05-20T15:34:25.000Z,"oh, it’s very hot ",,10.0,30.265497059799618,-97.73610557962682,,1653078865.0,2022,5,20,15,34,25,True,hot
7733,7733,360076,360076,44,https://twitter.com/byWomenMarket/status/1527684462376628225,@byWomenMarket,2022-05-20T16:15:33.000Z,"#petitchablis with spicy #mexicanfood WORKS. Why? Tropical fruit with weight and depth, and it's a great way to #brunch. @ Cosmic Taco",,,30.26995582896217,-97.73064689358831,,1653081333.0,2022,5,20,16,15,33,True,tropic
7827,7827,293787,293787,57,https://twitter.com/SkylerBrandina/status/1527739221728960513,@SkylerBrandina,2022-05-20T19:53:09.000Z,it’s always a chicken bake and churro for me personally,,2.0,30.396436977798658,-97.74704255766194,,1653094389.0,2022,5,20,19,53,9,True,bake
7913,7913,92042,92042,85,https://twitter.com/TotalTrafficAUS/status/1527787686572052480,@TotalTrafficAUS,2022-05-20T23:05:44.000Z,Stop and go traffic in #Travis on I-35 SB between Stassney Ln and Windy Hl Road/Kyle Crossing #ATXtraffic http://bit.ly/10BGKax,,,30.201697444717524,-97.76391078489075,,1653105944.0,2022,5,20,23,5,44,True,windy
8024,8024,2227,2227,395,https://twitter.com/TylerG1998/status/1527838774104825858,@TylerG1998,2022-05-21T02:28:44.000Z,"OTD in 2012, most of the continental US got to see the Sun as a burning ring of fire. On October 14 of 2023, we’ll have the opportunity to witness it again.

The path of totality stretches from the coast of Oregon all the way down to Corpus Christi, Texas. Mark your calendars! ",,18,30.45280531852985,-98.00608649127432,,1653118124.0,2022,5,21,2,28,44,True,burn
8069,8069,461779,461779,608,https://twitter.com/nicholerozay92/status/1527882583937277952,@nicholerozay92,2022-05-21T05:22:49.000Z,I haven’t been to the movies in a hot minute it’s time……….. I want some popcorn and chocolate ,,,30.244102871544435,-97.58517758082864,,1653128569.0,2022,5,21,5,22,49,True,hot
8080,8080,440454,440454,6,https://twitter.com/fupa_cabra/status/1527900426930114563,@fupa_cabra,2022-05-21T06:33:43.000Z,"I've lived in Austin for 20yrs now. The Drafthouse has been an anchor for me through all the turbulent years. Things have been and always will be hard, but I'm grateful for the place that I've always been able to go when I needed a place to sit and escape life for a bit. #Alamo25",,12.0,30.222361334260853,-97.6628722907364,,1653132823.0,2022,5,21,6,33,43,True,turbulent
